id,city_id,driver_id,car_id,date,sum
4882,66,967,3671,2025-09-28 13:46:26,54
4902,69,717,1798,2025-09-28 19:33:45,30
4904,9,436,4684,2025-09-28 17:04:24,171
4924,52,1085,890,2025-09-28 08:02:14,61
4926,9,545,3377,2025-09-28 09:23:41,343
4953,57,238,4323,2025-09-28 09:02:42,318
4959,96,952,2543,2025-09-28 18:39:53,302
4991,38,230,4867,2025-09-28 00:59:58,187
4993,11,1090,3635,2025-09-28 17:20:16,268
5006,79,535,4149,2025-09-28 11:39:14,113
5035,91,809,347,2025-09-28 21:40:46,416
5039,47,348,2266,2025-09-28 01:29:32,445
5061,59,688,2885,2025-09-28 11:21:47,277
5074,72,890,92,2025-09-28 15:35:05,290
5094,85,515,4453,2025-09-28 18:04:23,144
5097,50,207,3529,2025-09-28 19:54:53,499
5129,45,589,841,2025-09-28 10:31:55,371
5170,57,824,1406,2025-09-28 20:35:45,460
5188,76,202,894,2025-09-28 09:35:45,276
5208,66,637,3977,2025-09-28 09:52:52,101
5291,25,1071,,2025-09-28 17:17:46,383
5293,60,662,4556,2025-09-28 19:30:55,401
5308,60,352,2785,2025-09-28 14:47:24,388
5314,7,440,4658,2025-09-28 20:51:27,56
5374,59,747,4952,2025-09-28 21:12:47,179
5385,87,707,4811,2025-09-28 09:00:15,450
5391,25,292,4137,2025-09-28 15:58:39,174
5415,52,575,2417,2025-09-28 08:27:34,470
5419,41,491,1268,2025-09-28 15:07:24,333
5429,56,546,2926,2025-09-28 16:04:58,91
5444,30,1032,2493,2025-09-28 18:48:20,472
5472,90,939,4727,2025-09-28 19:56:19,15
5503,98,1034,1589,2025-09-28 06:53:08,143
5575,73,956,1505,2025-09-28 08:23:04,232
5577,30,833,3024,2025-09-28 15:23:15,390
5651,58,401,1887,2025-09-28 11:00:33,93
5659,88,698,3160,2025-09-28 08:33:46,262
5691,66,249,4268,2025-09-28 14:53:01,399
5697,56,144,471,2025-09-28 22:42:11,174
5703,53,762,,2025-09-28 10:00:26,396
5752,7,143,1057,2025-09-28 16:04:45,45
5825,61,260,4324,2025-09-28 10:33:00,77
5847,19,561,2808,2025-09-28 08:48:38,312
5885,9,268,4238,2025-09-28 10:40:18,29
5903,72,329,1036,2025-09-28 12:52:52,411
5940,5,503,490,2025-09-28 09:50:07,183
5945,31,914,4682,2025-09-28 14:27:32,168
5965,97,681,1043,2025-09-28 19:43:15,368
5966,24,108,3665,2025-09-28 18:50:50,411
6058,36,449,2173,2025-09-28 21:37:16,220
6117,46,293,,2025-09-28 12:32:48,350
6129,26,805,,2025-09-28 23:22:30,151
6137,13,379,292,2025-09-28 10:03:17,347
6161,30,521,3199,2025-09-28 09:34:14,32
6294,11,574,,2025-09-28 11:15:30,30
6297,97,398,3652,2025-09-28 16:27:26,457
6301,38,297,397,2025-09-28 18:30:12,476
6333,71,838,,2025-09-28 13:43:13,278
6367,55,900,1640,2025-09-28 12:57:40,19
6446,99,419,,2025-09-28 13:49:06,270
6459,78,175,2832,2025-09-28 21:36:35,387
6461,100,282,2964,2025-09-28 16:10:54,332
6462,67,301,2727,2025-09-28 11:56:33,308
6470,52,882,2172,2025-09-28 11:16:38,220
6473,12,864,,2025-09-28 17:46:32,261
6522,8,513,63,2025-09-28 20:07:46,490
6550,78,446,555,2025-09-28 09:24:22,386
6565,70,254,3067,2025-09-28 01:22:36,329
6567,64,836,,2025-09-28 17:19:39,88
6598,14,329,3119,2025-09-28 20:10:04,491
6602,50,1073,4727,2025-09-28 10:35:00,296
6621,55,559,963,2025-09-28 11:33:00,172
6623,20,814,2339,2025-09-28 16:31:35,339
6649,18,1055,4404,2025-09-28 08:17:36,13
6664,64,1087,731,2025-09-28 09:02:34,363
6688,49,259,1649,2025-09-28 17:39:10,302
6716,43,368,1251,2025-09-28 09:01:59,139
6736,65,619,2837,2025-09-28 10:23:41,301
6763,21,221,322,2025-09-28 23:20:02,361
6800,17,318,4345,2025-09-28 08:28:34,23
6815,90,828,1799,2025-09-28 07:10:01,156
6843,7,933,773,2025-09-28 14:18:07,157
6860,18,817,1680,2025-09-28 13:28:39,253
6931,86,1053,516,2025-09-28 21:54:12,254
6968,21,941,2214,2025-09-28 20:53:27,114
6988,94,103,4182,2025-09-28 14:16:47,215
7005,24,160,3483,2025-09-28 19:15:09,361
7119,85,362,3433,2025-09-28 19:00:19,285
7158,97,885,4336,2025-09-28 11:46:15,291
7160,40,519,3989,2025-09-28 00:45:46,311
7198,46,566,2657,2025-09-28 19:08:12,333
7201,11,667,3874,2025-09-28 09:33:24,12
7231,18,386,4756,2025-09-28 22:25:08,452
7262,74,319,3972,2025-09-28 10:30:58,449
7278,31,446,1175,2025-09-28 14:37:06,480
7287,81,1093,3127,2025-09-28 20:41:40,162
7314,73,466,934,2025-09-28 16:12:36,40
7315,2,262,56,2025-09-28 12:05:50,223
7318,44,320,2062,2025-09-28 01:21:50,378
7359,49,877,101,2025-09-28 09:54:58,443
7383,58,432,1109,2025-09-28 11:29:58,299
7414,90,719,1181,2025-09-28 18:29:36,120
7438,64,468,131,2025-09-28 09:36:27,486
7454,39,488,3418,2025-09-28 08:28:24,321
7568,20,596,,2025-09-28 23:17:49,359
7607,91,192,774,2025-09-28 12:35:59,262
7610,34,647,1560,2025-09-28 19:49:26,142
7627,32,169,3779,2025-09-28 08:04:37,341
7721,91,1068,4048,2025-09-28 09:34:23,142
7732,67,697,548,2025-09-28 18:58:16,488
7742,75,236,3824,2025-09-28 19:56:52,408
7751,60,442,,2025-09-28 19:16:07,211
7776,19,683,4658,2025-09-28 23:35:06,153
7799,2,549,1836,2025-09-28 04:44:54,228
7823,77,1059,4270,2025-09-28 16:30:39,103
7843,10,566,2657,2025-09-28 15:21:54,35
7867,22,111,4172,2025-09-28 13:09:49,201
7870,79,885,4527,2025-09-28 08:48:31,170
7899,69,879,4176,2025-09-28 14:03:58,30
7901,29,822,2666,2025-09-28 20:59:11,90
7958,30,282,3777,2025-09-28 19:39:23,294
7959,27,1004,3028,2025-09-28 10:45:37,266
7972,87,654,1253,2025-09-28 19:43:48,270
8005,18,694,1849,2025-09-28 13:01:45,321
8086,90,949,1758,2025-09-28 13:45:02,470
8100,18,830,90,2025-09-28 09:57:45,170
8110,39,549,1836,2025-09-28 13:59:32,280
8111,94,862,4523,2025-09-28 03:59:57,384
8136,38,386,4756,2025-09-28 17:31:34,205
8188,85,1039,3441,2025-09-28 12:27:46,441
8204,69,229,2739,2025-09-28 21:05:34,303
8243,43,649,4340,2025-09-28 00:53:32,428
8250,18,1057,2029,2025-09-28 10:35:05,270
8264,45,215,518,2025-09-28 20:13:42,371
8267,59,240,4317,2025-09-28 10:28:55,261
8338,33,424,2816,2025-09-28 15:28:54,482
8379,38,735,787,2025-09-28 16:29:25,300
8415,11,1066,1626,2025-09-28 14:11:59,453
8498,66,977,2473,2025-09-28 11:09:51,148
8523,37,613,4436,2025-09-28 04:14:35,452
8577,54,674,4548,2025-09-28 12:00:04,64
8581,46,577,4977,2025-09-28 15:34:25,266
8583,33,786,52,2025-09-28 13:46:22,160
8603,21,389,324,2025-09-28 12:42:49,118
8605,80,652,4500,2025-09-28 07:18:43,123
8626,98,1037,2087,2025-09-28 10:54:38,66
8650,39,616,1395,2025-09-28 14:41:34,176
8738,22,565,3254,2025-09-28 13:14:29,95
8743,1,618,4616,2025-09-28 14:18:16,289
8746,97,523,576,2025-09-28 10:34:02,455
8765,5,332,822,2025-09-28 14:07:39,217
8770,21,402,2488,2025-09-28 13:30:38,136
8802,35,423,2820,2025-09-28 11:51:26,80
8805,89,336,,2025-09-28 20:11:55,179
8810,7,630,1958,2025-09-28 00:52:32,236
8826,13,467,4508,2025-09-28 13:20:27,326
8840,100,753,667,2025-09-28 11:59:16,173
8883,15,311,2568,2025-09-28 19:47:00,463
8895,5,533,1077,2025-09-28 12:41:52,364
8960,53,1010,4856,2025-09-28 01:12:16,253
8972,4,860,3597,2025-09-28 17:24:05,171
8973,82,431,1526,2025-09-28 00:06:51,21
9031,82,1020,2211,2025-09-28 19:30:46,449
9037,4,777,4524,2025-09-28 05:32:54,19
9165,40,382,2510,2025-09-28 16:41:11,239
9169,69,526,4762,2025-09-28 17:05:14,75
9175,89,671,4272,2025-09-28 16:20:51,409
9207,77,312,3334,2025-09-28 10:50:47,114
9284,52,261,2050,2025-09-28 20:33:59,95
9324,89,590,502,2025-09-28 18:56:44,252
9387,46,750,1005,2025-09-28 17:23:54,416
9403,54,894,4606,2025-09-28 17:15:26,233
9426,85,660,4761,2025-09-28 14:20:11,158
9432,77,650,617,2025-09-28 11:57:49,148
9479,77,597,1842,2025-09-28 15:25:01,442
9495,19,767,728,2025-09-28 16:38:43,424
9521,27,202,522,2025-09-28 08:11:58,237
9565,4,748,3460,2025-09-28 07:55:28,180
9574,92,879,1046,2025-09-28 13:34:19,315
9581,85,1053,69,2025-09-28 08:33:21,233
9586,79,524,473,2025-09-28 20:07:24,275
9611,57,1000,1837,2025-09-28 13:36:03,240
9661,20,535,4149,2025-09-28 15:58:03,334
9684,32,896,3976,2025-09-28 16:04:32,189
9687,40,244,2146,2025-09-28 17:37:29,424
9716,9,238,1089,2025-09-28 12:58:11,362
9753,32,311,1589,2025-09-28 13:48:50,388
9756,41,338,3424,2025-09-28 16:15:01,310
9768,43,953,2885,2025-09-28 20:18:40,220
9779,81,1027,111,2025-09-28 19:41:10,430
9786,43,677,,2025-09-28 10:14:40,43
9793,32,515,4453,2025-09-28 13:17:31,307
9807,83,569,2398,2025-09-28 20:53:27,340
9873,4,149,1912,2025-09-28 08:51:40,169
9890,62,202,3798,2025-09-28 10:38:20,369
9894,40,1049,2649,2025-09-28 19:39:39,428
9896,60,786,52,2025-09-28 09:36:29,12
9900,69,571,2148,2025-09-28 11:36:11,333
9904,56,588,2119,2025-09-28 10:38:09,271
9976,70,118,1360,2025-09-28 13:54:31,47
